,label,review
54047,1,好消息，好消息！！大溪地旅游局的活动又回来了[太开心] ，自2011年9月20日-2011年9月28日（24日、25日除外）每天上午11：00和下午4：00进行秒杀。第一时间回复并用一句话形容你心目中的大溪地且@五个粉丝，前二十五名可获得2011中国网球公开赛的门票一张，记得来抢哦（门票需来旅游局自取）[给力]
32991,1,[哈哈]//@魏大卫: [泪]
32789,1,来我一直和村长@我难看 说，别看我们在村里，但来村里的客人情调都很高![哈哈] //@四方颖: @陈玉敏 @活力的阿兴 秋天去看枫叶，泡温泉，打高尔夫吧！
86493,0,回复@老败:[怒] //@老败:回复@图书策划人红嵋:拍！脸上和肉都很多。。。
90987,0,//@Torontolily:[怒] //@天涯赵瑜:中国梦。 //@徐昕:中国梦，移民梦[泪]
90469,0,直播马上开始，今天@盛博 和我邀请大家来聊天，说说送给女性最特别的礼物！其实，我只爱过六一儿童节[挖鼻屎]。但是，但是，看在明天能收礼物，能蹭饭的面子上，我承认我是小妇女[泪][泪]。晚餐签到兼出谋划策帖开始~~~~欢迎大家踊跃表态！[太开心][鼓掌]
111422,0,[怒][怒]滚！！！
21671,1,多谢@嗨辣老孙 ！ 也谢谢@陈冠丹 的推荐，果然还是当地人的推荐靠谱哦！大家都吃high啦[嘻嘻]@李幸菲 @沈小点 @雪风的禅 @维他命羊
26637,1,入住酒店的客人有福啦！酒店现与@中免集团三亚免税店 合作，于酒店大堂团队接待室内配有免税店网上预订系统服务器，宾客只需注册即可直接线上购买免税商品！此终端设备更大程度的方便了喜欢购物的朋友们，省时省力！如此便捷！你还有什么理由不选择#三亚海棠湾9号温泉度假酒店#呢？[鼓掌]
27613,1,这种捕鱼方式很生态很环保 //@爱你杂志谢乐军:[哈哈] //@凝翠居士:[哈哈] //@优优的狮子妈咪: [嘻嘻] //@江南电视人梁军: //@净饭之王: [哈哈][哈哈]
76278,0,[晕] //@熊家小四：转发微博。
21793,1,[鼓掌]见证着这本书越卖越好！//@毒眼王文鹏: //@博采雅集官方微博: @毒眼王文鹏@编辑寒江@姜涛的成长@出版人马丽@张少华NO1@人人都马光磊@涂继文1979@洛禾的天空@四月荒城@东木DM@暗地黑羊@燃烧吧于小刀@tulip的马甲
28474,1,刘跑跑[哈哈]//@最光辉的时刻:还是你给力哈哈 //@?子-敏:贱的无与伦比，找抽型的，搏出位也不用这样出奇招吧，恭喜你成功了，本条微博引起了高关注度，你有言论自由，但你要为说过的话负责，希望你永远不后悔发了这篇幼稚的微博 //@最光辉的时刻:怎一个贱字了得
15469,1,@快乐的五花肉[爱你]今天亲自下厨给我大补，比我这两天在任何得瑟的地方吃的都好[馋嘴]，幸福啊[亲亲][太开心]
7856,1,屋外面细雨绵绵，屋里面笑声一片！@凤凰泡梧桐 李姐你这干瞪眼儿太好玩了，我爸妈还有莉莉姐我们四个乐了一个晚上！还是人多了好玩儿阿！[哈哈][哈哈][哈哈][哈哈][哈哈][哈哈][哈哈][哈哈][哈哈][哈哈][哈哈]
99111,0,//@贺老湿: //@射手座的Steven: [泪]//@大花懒猫-:[哈哈]
113257,0,得了淋病再戴套……[晕] //@舅舅的纠纠:转发微博
30039,1,尼玛，竟然是名妓，这不是真的！[黑线] //@善缘佳人:原来我是皇后啊？看来只能配皇帝了！必须的！[哈哈][哈哈][哈哈] //@快活林阿甘: 你离不开我了 //@美说-ZJM:女皇，YY一下[嘻嘻]//@快活林阿甘:没事，甭怕，我是太监。 //@赵云侠:他妈的，我居然是名妓[抓狂]
110159,0,是双重涨价，卡也涨价，门店的东西每件都涨了两块[泪]没办法还得吃 //@微美食:没有房地产~就没有新中国~没有房地产~就没有新中国~[moc转发][笑哈哈]
50355,1,这么秀气漂亮！可以抱出来玩儿了吧[嘻嘻]
117327,0,回复@李欣Gary:[失望] //@李欣Gary:回复@雪biu:这类高调惹祸的事见过太多，每次都只能一声叹息～自作孽啊！多数国有动物园的爬虫馆没有恒温饲养设备，冬季让它们自然冬眠，这对于健康的野生个体来说没有问题，但从小家养四季恒温的黄金蟒，本来就有基因缺陷，在无加温的情况下能否过冬还是个问题～唉！
12152,1,[哈哈]情趣面包//@凡荻-?舍:这一刻让我想起那屉塌秧儿的包子，没有悲催只有更//@二哈他妈是小忻:哈哈哈哈，我要笑死了，能做成这样，也是极品了，一般人真没戏[偷笑]@乐在其中--宅妈宅女宅狗娃子 快围观
114768,0,@王_政 ：知道人家为什么比你高两级了吧。看看人家，再看看你，你觉得整天打网球能找到那个她吗？好好反思一下。[失望]
96275,0,全他妈滚回去！//@老王年方一十八:我觉得逼急了，这女的也敢这么拉！[怒][怒][怒][怒][怒][怒骂][怒骂][怒骂][怒骂][怒骂][鄙视][鄙视][鄙视][鄙视][鄙视]
112616,0,亲，这也太诱惑人了吧，实再受不了这赤裸裸的炫耀[抓狂]砂劳越，我一定要去，等着我！[哈哈][哈哈][哈哈] //@砂拉越旅游局:@海岛控DIY @环球行者David @蝴蝶蝴蝶蝴蝶  //@砂拉越旅游局:@卡车犬 @绝对蓝黑 @陈柏亦Edison @Thomas泰 @C罗鹏
105017,0,[怒]//@现代快报陈泓江: 看了视频，的确太残忍，太令人发指！面对奄奄一息的生命，还笑得那么灿烂，没人性！//@九思软件CEO王海波: 驻马店又火了！/@互联网张川:天啦 人命关天时草民就是这样的待遇吗？//@张宁_性感的公益生活: 张局长红咯
48450,1,你胖的那么有安全感~他们不敢动你~[嘻嘻]
67172,0,家有一宝的童鞋们，我先代你们体验一下医院流程哈！代谢病医院现场采集[嘻嘻]比任何超市、商场都繁华[泪]排队的我都看了两篇小说了，争取第五篇看完时能成功交上钞票[抓狂][抓狂]
15796,1,一个旺旺仙贝+两个旺旺雪饼＝100[嘻嘻]
104688,0,太可怜了~@直播五十分 帮忙找找吧，这是个新闻啊，捡到狗狗却找不到主人//@FM94赵巍: [悲伤] //@主持人阿桑:@私享家咖啡屋 @FM94赵巍 @fm94晶晶 @FM94青春 @小丸子的私密生活
51480,1,笑到喷饭[哈哈]//@修心养生辞典:人生如麻将。。。。
94680,0,我也买了一台  有些问题  面板要怎么才能清理？一不注意就溢出来了，然后面板表面的东西就擦不掉了  [泪]还有就是面板的字用几次就开始脱落了吗？[衰] //@忠臣电器:哎呦，真是不错呢~图片拍的好漂亮[威武]
36542,1,明天的目的地[爱你]
43693,1,能拿起画笔画画真好......//@小予CAT: [哈哈]//@重口怪咖:[鼓掌][鼓掌]
32583,1,我上技术创新与国际关系课，用这个做参考书//@设定控: //@殆知阁:回复@子曰不许说:[嘻嘻] //@子曰不许说:哇哇哇！！！呆叔总是有好东西转出来！跟着呆叔有肉吃！[哈哈][哈哈][哈哈]//@殆知阁://@霜月师陈: //@fidelio_曙光啊就在前方:转发微博 //@殆知阁: //@霜月师陈: //@fidelio_曙光啊就在前方
99789,0,寂寞的夜晚躺在床上，一行泪珠打湿被角。。好想吃一碗妈妈做的西红柿鸡蛋面啊[泪]。
65900,0,萧敬腾，你真能折腾，去哪哪变天! //@宁财神:[泪]
102251,0,[泪]。。。爱s大家了![爱你][哈哈]~之二
49214,1,祝贺[嘻嘻][围观][围观][威武][围观]@SilverWoo:真正的标杆饮食企业，应如同这块冰般晶莹剔透
1534,1,谢谢[鼓掌] 再好的设计也离不开你们的支持呀！咱们继续努力！
106391,0,最早披露此事的网友李元龙被有关部门请去调查[衰]
56643,1,今天逛的怎么样？？手机一直有电反而没人打！！[哈哈][哈哈][哈哈][哈哈]@王帅--小帅帅
119133,0,??嫦娥姐姐大晚上不睡觉会情郎去了，还非得折腾着我们这群人等着看她们是否约会成功[鲜花][心]？我的眼皮好沉重[打哈气][失望]
113392,0,减肥没有那么容易，每块肉都有他的脾气… …[泪] 小丸的腰围，又在茁壮成长了！
113202,0,职业操守呢！！！！！这还是无菌操作么？[衰]
19295,1,haha[嘻嘻]
58957,1,[可爱]//@微笑的cara: 灵额有机会要去看看
26978,1,北京?保利剧院，著名@相声演员方清平 京味儿脱口秀专场 主持@付强相声 表演嘉宾@甄齐-珍奇 李然@相声演员孙仲秋 @迟永志 于磊 付朝奎 场面火爆，一票难求[鼓掌]@BTV脱口而出 @BTV尹迪 @单口相声KING @大北九零二 @韩笑半不颠 @侯林林微博 @春天耕牛 @刘涛滔 @相声郭伟 @张萌杰 http://t.cn/zlYZVJJ
111823,0,这些常识原来认为是“户外、探险”游时才用得到的，谁承想已经成为北京人生活手册了[衰]赶紧背下吧[衰]
80548,0,[失望]这活动牛腩君也要参加一下才行…[委屈]“牛腩君的女神，对不起，明天还要加班不能陪你过节了…@ XXX [可怜]要原谅人家哦～”！
60075,0,关键看奖咋样，真要弄个500-1000的奖金啥的，一天你就都学会了 //@Ricky老花:我除了实况啥都不会，啥时候整个实况派对呢。[泪]
31806,1,[衰]//@我是乖兰兰: 房事龙[嘻嘻]
36762,1,咦，是喔。//@程璐Kelly: [耶][奥特曼][威武]我也来一个[哈哈]
96735,0,[哈哈]第一口...第二口...第三口...第四口...醉了[晕]
86363,0,手烫伤了[泪][泪][泪]
72831,0,[怒][怒] //@大田斯基:可怕可耻的人类！
42840,1,[可爱][亲亲] //@小米粥-ying:乐[鼓掌][鼓掌][鼓掌]//@丫头-莎小莎:@优品杂志
24248,1,偶吧，去哪儿？[嘻嘻][嘻嘻][嘻嘻]
81495,0,我的老残胳膊，老残腿，还有不给力的颈椎。。。痛苦S[泪]
13928,1,[围观][围观] 赶快来看看大家包的馄饨卖相如何！[嘻嘻]
47038,1,欢迎光临我们@五洲皇冠大堂吧 ~祝您生活更滋润~[鼓掌]
21873,1,#百变大咖秀微直播#[哈哈]今晚十点 @何炅 @谢娜 @李维嘉 上演另类＂吸油＂内地新锐偶像天团@timez组合 穿越时空模仿草蜢！@青鸟飞鱼虎虎 模仿@杨坤 神同步！@沈凌 @瞿颖 @贾玲 上演真假叶倩文@孙坚 再挑自我 ＜金箍棒＞震慑全场！@徐娇 模仿艾薇儿 甜美出镜！@萧正楠Edwin @演员傅艺伟 双双致敬经典！
58714,1,[哈哈][哈哈][哈哈] 俺将息了！//@沈宏非: 第一次被抢先将息了...悲愤！#居然连这种事情也有人抢一刚#
71883,0,传说中的什么香港“第一腩”…d牛腩真系好ok[泪]太平沙收皮！
7028,1,睡不着了，记个流水日记：3月1日晴，宝贝45天，第一次陪麻麻去公司开会，心情不错的样子（有图）。零食控第40家店开业、门店运营服务平台Pre-alpha（有图）。第一季度的最后一个月，fighting！[可爱]
118485,0,游泳比赛我是等着看呢还是看呢，还是睡呢[抓狂][抓狂][抓狂][抓狂]
52184,1,回复@爱在风秋:嗯，一定会的。 //@爱在风秋:谢谢，记得卖我两本亲笔签名的书噢。[鼓掌] //@中国式咖啡:@南玺专访@安南熹ｎａｎｃｙ@中国式咖啡@咖啡因女人@小鱼儿@爱在风秋@李桂兵
80039,0,一般而言，我说话总是天马行空，懂得人占极少数。。。[衰]
58572,1,还有这种事[吃惊][哈哈]//@海耀律师万文志: 转发微博
68035,0,疯了。。怎么开的都有。[晕]
115788,0,这是那谁小时候？像我？！[衰]//@Emma海盗: @乐兜儿M @魏小心儿 ，这表情为什么让我仿佛看到了@M-小明 呢？
119668,0,[嘻嘻] //@纯文字笑话:段子挺有意思的[心] 配图全是绝色美女啊[抓狂] [花心] [花心]
82649,0,三八一下吧，凉粉制作时大都加了少于白矾（无知者无畏，小时候我们也加[衰]），一是为了凉粉透亮好看，二是为了多放时间不馊，所以懒人餐厅一直在村里找老太太订做，最终还是会完全自己做，因为豌豆射手在来京路上[酷]#透亮白净的凉粉请慎重#
63439,0,缘尽：2010年1月当时为心爱的诺基亚mini97配的手工牛皮套在雨中遗失，今天就在半小时前mini也让我不小心遗失，虽说这台手机捡到了出售不值什么钱。按我以往的习惯一般不会把旧手机留在身边，可是这台手机有他意义的存在，风风雨雨他陪伴五年了，给我很多快乐的、悲伤的故事，心里非常难受[泪][泪][泪]
58690,1,大家感受下：枯黄叶子所剩无几的深冬，是不是要备足防冻裂护手霜？涂抹好双手再下班回家呢？【台湾 蓓肤美特效护手霜】粉嫩嫩的一支又俘虏了我的眼球[害羞]舒缓干燥龟裂超强保湿[心]关键是味道好好闻，现在电脑前打字就弥漫着这样一股淡香[爱你]会不会因此招桃花呢？[哈哈]忘了说，才21大米[ppb鼓掌]
24463,1,这日子选的，上车就再也不用下来了！[哈哈]
101500,0,"猪狗不如！你也有老的那一天。[抓狂]//@朗朗天空的围脖: 这是畜生所为,他根本不是人生爹妈养的! //@勃基上校围脖:畜生！！！"
109441,0,看到我现在觉得真的老了，才一年啊～～～[泪]//@工体晓爷:帅哥~！[哈哈]
25855,1,[嘻嘻][哈哈] //@爱在云端V佳嘉:型男[偷笑]
37547,1,[哈哈][哈哈][哈哈] //@歇斯底里的马丁灵:下回凡是笑哥发的都问出不出[哈哈][哈哈][哈哈]
15077,1,为啥不在微博上直接卖[哈哈][哈哈][哈哈] //@青年餐厅:四家团购累计已售二万余份 众亲也快出手吧！[拍手][好喜欢]
21772,1,@smalt-梅春 可以训练下你的猫。。。//@张春华-Cheney: [哈哈]
70860,0,回复 @勤劳的工作狂:闵指忒保守，缺乏变化和激情！随着各队对于金隅的重视和熟悉，打法上需要更多变化，无球跑动要加强。 //@勤劳的工作狂:换个教练吧。[晕]
53905,1,Training后的小吃~湖南臭豆腐糖油粑粑，厦门板栗饼，青岛煎饼和鱼干，台湾牛轧糖，重庆怪味豆，成都辣藕片~各地faci带来的特产~感谢~[亲亲][花心]做faci好处多多~[太开心]
54221,1,好喜欢@星星亮了bbff  //@走入时间: 喜欢第三个书桌！@麻瓜小豆 [嘻嘻]
75808,0,很久没更博，只为闹心事[伤心][伤心][伤心][伤心][伤心][伤心]
114481,0,右边。//@我爱喝岳西翠兰: 让我来管奶粉吧。@胡紫微:含泪附议。成立中华人民共和国奶粉部。孩子是国家的未来。//@北京厨子: [泪] //@作家天佑---:转发微博
40269,1,"真的呀,小妹,如此细腻.有你真好.感谢@胡杨树.//@一海莲一: 回复@一海莲一:[心][心][心][心][心][月亮] //@一海莲一:安姐过奖了，我喜欢我的部落格大家庭。让我在这个冷漠的城市多了一个温暖的地方。 我收集了一些适合咖啡会所的音乐改天我打包发过去哦！[爱你][爱你]"
45583,1,我也想过儿童节[嘻嘻]
31777,1,"very good view.[鼓掌] //@Blue_Tsuru:when fin-industry is work as a cartel, ""fair competition"" in the banking market & market based interest rate is just a wet dream."
97827,0,9.18[晕][晕]别乱跑！  大家多加小心！
47294,1,珠江空中厕所[嘻嘻]
41428,1,#云美食#小麦瓜呀小麦瓜~我爱我的小麦瓜~[爱你]
38467,1,后吴泓时代[嘻嘻]//@赵波-赵桉: [哼]//@Lee-1101:苏芒被扶正，苏芒和瘦马的内斗结果。瘦马被转任为时尚学院副院长，实为内贬，我预计瘦马正在找下家，离职于时尚传媒集团只是时间问题。 @瘦马 我们时尚集团上层内斗太多了。
84907,0,西藏这个地方[挖鼻屎]给我船票偶也没用，偶高反 [晕]//@周晓鹏:恩 去年曾在西藏讲了2小时 结果马上就缺氧了
55010,1,【广东“单独二孩”政策已通过国家卫计委备案！[鼓掌] 】广东省卫生计生委证实，国家卫生计生委已通过广东“单独二孩”政策的备案。预计下周广东省人大常委会将开会修改《广东省人口与计划生育条例》，这一新政策将得以正式实施。准爸爸妈妈们努力赚钱吧！！！
78981,0,唉！！！ //@瓜瓜吧:回复@不是水少爷:熟么世道[衰]  //@不是水少爷:[衰]早上送孩子去学校的时候就俺家两手空空  //@瓜瓜吧:[衰][哼]   //@不是水少爷:鄙视自己从恶如流，今天中午着急忙慌的给老师补送礼物和红包了[抓狂]/收茶是收Gucci的开始。到底谁在妖魔化？
